,y_true,y_pred_neg,y_pred_hyp,y_pred_hol,edge_i,edge_j
12349,1,-2.8490653,3.726668,0.0724806,89146,89247
12350,1,-2.871241,3.6269958,0.4273594,8708,8364
12351,1,-2.0366988,2.256133,0.57859653,18617,21313
12352,1,-2.9990728,3.7273068,0.43475953,69599,69598
12353,1,-2.922431,3.4357493,0.6978309,41924,41667
12354,2,-1.1216044,-2.2352161,3.9464078,60208,59853
12355,1,-2.2798576,2.8765512,0.20979178,85757,85755
12356,1,-3.2083662,4.091021,0.23125502,9296,6749
12357,1,-2.7151458,3.4319887,0.22176053,30681,28705
12358,1,0.63782907,-0.56847775,-0.4891468,12403,6626
12359,1,-3.3218517,3.8489954,0.8329376,42141,42110
12360,1,-2.96857,3.6958194,0.40589762,33355,33320
12361,2,1.9693159,-2.866411,-0.2821543,75462,76025
12362,1,-3.245897,4.1958356,0.14909829,83852,83851
12363,2,-1.2279158,-0.9945892,2.8049638,63994,63993
12364,1,-2.1712208,2.7302449,0.18972357,62165,65577
12365,1,-1.5211197,1.6704471,0.5266787,39038,36436
12366,1,-2.7990482,3.5563176,0.3078317,13285,7184
12367,2,0.19275828,-0.5663383,0.3089048,19518,2299
12368,2,-0.20205545,-2.3378086,2.5917733,46689,46688
12369,1,-2.4621935,3.1211023,0.20328234,15464,75199
12370,1,-3.650581,4.653397,0.4613294,51515,52972
12371,1,-2.63189,3.4262154,0.107874766,78024,90961
12372,2,2.022296,-2.3430843,-0.62366265,58744,66125
12373,2,0.1567062,-2.5459614,2.2120345,64452,64451
12374,1,-2.7139518,3.4844723,0.13145086,78488,80124
12375,1,-2.7860358,3.563115,0.26547375,54976,52301
12376,1,-2.7132974,3.506095,0.13212451,86027,91018
12377,1,-3.0724235,3.8948665,0.17421791,56293,53299
12378,1,-3.211843,3.835307,0.7616057,10693,9479
12379,1,-1.7878958,2.1322844,0.33571908,20015,43606
12380,1,-2.9216957,3.7531312,0.15464862,63727,63725
12381,1,-1.0820367,-0.42191246,1.8661857,74793,74791
12382,1,-2.1518161,2.7519348,0.093098454,6095,6091
12383,2,-1.0248703,-1.8806814,3.5415385,49196,46700
12384,1,-2.6473887,3.4163897,0.120460935,82106,89793
12385,1,-2.4421973,3.1253216,0.044728298,40613,40610
12386,1,-3.4273956,4.401614,0.21068542,61196,65581
12387,1,-2.116119,2.6878273,0.16102776,539,538
12388,1,-2.5391955,3.2587113,0.08829395,73200,73209
12389,1,-1.6283318,2.1924274,-0.0241057,25920,25905
12390,1,-3.2840188,4.2043343,0.19995148,74858,73659
12391,1,-2.8658762,3.6242273,0.2375225,23079,19274
12392,1,-2.0992887,2.6954877,0.076965965,81395,81393
12393,2,-1.4491388,0.94450176,1.0872697,55661,44053
12394,1,-2.6337538,3.338671,0.16435133,7765,7731
12395,1,-2.3386843,3.0402045,0.10483846,54413,54085
12396,1,-3.567376,4.544731,0.31745866,11216,11214
12397,1,-2.8251946,3.4459076,0.47022277,29506,29723
12398,1,-2.807391,3.4954114,0.42024353,68483,68191
12399,1,-2.792273,3.5544448,0.17106321,46503,46299
12400,1,-2.4726963,3.1284952,0.083437555,55378,55377
12401,2,-0.9411797,-2.0447385,3.7547555,46756,90893
12402,1,-2.2378886,2.813921,0.20899105,42630,42629
12403,1,-2.8940926,3.6663125,0.3056496,8050,7546
12404,1,-1.586702,2.2594497,-0.19871406,90763,91263
12405,2,-1.3130754,-0.4779697,2.4217124,60997,60996
12406,1,0.17936203,0.1406017,-0.7113858,75387,75386
12407,1,-2.687923,3.3820243,0.28964615,21900,21189
12408,1,-2.826834,3.5642304,0.23770325,34671,34556
12409,1,-2.6411722,3.3195934,0.31832248,60885,58322
12410,1,-3.6287675,4.319197,0.8938843,63608,63583
12411,2,-1.372855,0.58480436,1.4051058,42095,42094
12412,1,-2.9402666,3.7769494,0.17816731,39079,39067
12413,1,-2.058138,2.7314312,0.07271736,4070,4068
12414,1,-2.6086884,3.3748026,0.14329515,81209,81207
12415,2,-1.1735437,-1.0551577,2.9367464,49493,48851
12416,2,0.2532255,-3.2060564,2.542943,8485,8484
12417,1,-2.246204,2.9649694,0.09421151,73208,73201
12418,1,-2.9481628,3.7840111,0.17225392,41633,41612
12419,1,-2.7018569,3.4626772,0.17093,40085,40077
12420,2,-1.2525765,-1.2541924,3.1276426,48368,48358
12421,1,-2.668967,3.4056408,0.24368112,42860,42866
12422,1,-2.8711345,3.6502624,0.27562037,43673,43644
12423,1,-3.0524654,3.905486,0.081981085,38264,38237
12424,1,-2.0162053,2.0720365,0.6927794,74771,75359
12425,1,-3.477605,4.4909267,0.18247402,89460,89458
12426,1,-1.3257263,2.0147648,-0.2674224,89859,89793
12427,1,-2.5392013,2.9868307,0.5464474,44917,44926
12428,1,-1.921067,2.4062817,0.15796639,58804,49117
12429,2,-1.3339578,-1.6856885,3.6689668,6958,6951
12430,1,-2.171993,2.7838304,0.13410011,56501,52461
12431,2,-1.1249305,-2.520165,4.233196,49514,48500
12432,2,-0.98955774,-2.4954422,4.175658,47986,47985
12433,1,-2.87609,3.6509767,0.22508623,41499,41480
12434,1,-2.547699,3.2598119,0.28296706,8784,8730
12435,1,-2.5611744,3.2008226,0.36688885,32925,32914
12436,1,-3.042818,3.9145396,0.15095603,90741,90969
12437,1,-2.2636194,2.9147756,0.13491136,39827,39294
12438,2,-1.9049784,1.7949146,0.88442785,21760,21759
12439,1,-1.7958333,2.329435,-0.07182292,43250,43210
12440,1,-3.2165024,4.026137,0.57301474,10153,10067
12441,1,-2.7357984,3.4735355,0.248306,8491,8437
12442,1,-0.5852144,0.88856965,-0.2365219,35052,35713
12443,1,-2.866499,3.6909802,0.17550315,26386,26383
12444,1,-3.2841022,4.1791744,0.23099343,35016,34739
12445,2,0.347482,-1.9860272,1.3279642,50965,47922
12446,2,-2.9683254,3.8203363,0.16691859,28097,28096
12447,2,-0.96611553,-1.5729289,2.9397328,58614,58609
12448,1,-2.9915252,3.8520503,0.19122653,2103,2098
12449,2,-0.6711679,-1.6036644,2.4753654,66212,66194
12450,1,-3.0447543,3.927811,0.181834,55009,56261
12451,1,-2.6499774,3.3575432,0.15226175,66639,67142
12452,1,0.2696754,-0.08419759,-0.5985651,37260,37259
12453,1,-2.2154198,2.7812343,0.09682488,40432,40431
12454,1,-3.199636,4.0211744,0.3301555,76919,76640
12455,1,-1.8515068,2.3172002,0.17593685,34963,34960
12456,2,-0.24949516,-1.8969866,2.1192846,65457,65449
12457,2,0.61417943,-2.5667899,1.4119241,59930,59916
12458,1,-0.21516576,0.76229584,-0.58204734,52784,52767
12459,2,-2.1667187,2.0143583,1.0017813,30422,30421
12460,1,-2.5983927,3.250882,0.31970173,23387,15514
12461,1,-2.6144755,2.9010384,0.7972295,14499,19116
12462,1,-3.6691425,4.6627235,0.46304587,10072,10067
12463,2,0.34335822,-2.4111874,1.6992494,57200,47813
12464,2,-1.2087924,-1.2166144,3.0797381,13393,7180
12465,1,-3.4636104,4.402344,0.42675772,56303,55114
12466,2,-1.9723608,2.15867,0.62218297,40178,2407
12467,2,-1.4170865,-1.3712292,3.489988,59743,59640
12468,1,-1.6232733,2.3206956,-0.22221786,73198,73197
12469,1,-2.0687087,2.6427653,0.06710022,55827,52406
12470,1,-2.0561807,2.6852083,0.07150962,40906,40904
12471,2,0.29163462,-2.7573931,2.0157409,61320,61316
12472,2,-0.9204236,-1.6082084,2.9510288,62522,62297
12473,1,-2.6506858,3.408982,0.11769176,58236,18
12474,1,-2.5533497,3.2015517,0.3513853,75716,74834
12475,1,-3.6173692,4.607049,0.2716418,45348,44685
12476,2,0.38535556,-2.7715683,2.090857,11955,11953
12477,1,-1.379938,1.9680338,-0.3325695,27215,27214
12478,1,-3.211949,4.0211954,0.42215738,12318,9479
12479,1,-2.9662085,3.8433928,0.13094337,55003,56442
12480,1,-2.507201,3.2313902,0.09180441,6481,42
12481,2,-1.6797829,1.1210024,1.3335085,15383,25387
12482,1,-2.4293454,2.8014355,0.6234424,8611,8583
12483,1,-2.748576,3.4294586,0.40414044,12353,12132
12484,1,-2.1934488,2.8319378,0.02396776,28603,28596
12485,1,-1.7227035,2.3104002,-0.066254705,37352,37353
12486,1,-3.1308668,3.9303174,0.38230243,76772,76640
12487,1,-1.9741161,2.5317805,0.0056189876,14512,16759
12488,1,-2.427287,3.0320675,0.19056863,51981,51634
12489,1,-3.1188104,3.9353743,0.40530756,61310,58331
12490,1,-1.3734132,2.0109222,-0.22046015,36971,36956
12491,1,-2.458844,3.0467157,0.35259464,19441,21040
12492,1,-2.54981,3.2520049,0.15159526,28234,28001
12493,2,-0.9208006,-1.6270747,2.9815059,49402,48620
12494,1,2.0072434,-2.3110435,-0.7095898,44748,43348
12495,1,-3.0444407,3.9675784,0.10020711,37211,37193
12496,1,0.35331658,-0.8688898,0.47024623,30357,46347
12497,1,-2.9275818,3.788842,0.13708158,56010,56638
12498,1,-2.2792172,2.9475393,0.042474393,54891,56260
12499,1,-1.9575377,2.5768507,-0.0074772555,35392,35394
12500,1,-2.6772535,3.3416853,0.30915648,11434,11432
12501,2,-0.63476044,-1.1619526,2.0307312,59531,59530
12502,1,-3.1201913,3.8833175,0.4896884,36679,36668
12503,1,-3.456941,4.422237,0.23545143,50891,50578
12504,2,0.13037711,-2.087675,1.8635019,66164,66163
12505,1,1.5741134,-2.001563,-0.30588838,15181,15589
12506,1,-2.9282339,3.6972196,0.25840706,17817,17140
12507,2,-0.13584717,-2.0858755,1.9669291,60525,60523
12508,1,-2.5990698,3.2436829,0.38743645,74225,75074
12509,1,-2.2725232,2.862716,0.30747655,26600,26598
12510,1,-3.0351999,3.7698352,0.5128773,41444,41439
12511,1,-2.298123,2.9677322,0.01801973,84107,91144
12512,1,-2.0829208,2.6672466,0.017939841,66628,66742
12513,1,-2.7562613,3.4786499,0.3394092,16814,14705
12514,1,-2.2373323,2.8731956,0.12370028,43265,43226
12515,1,-2.242604,2.7394578,0.38200787,17343,19266
12516,1,-2.6096518,3.359962,0.046087418,52848,54996
12517,1,-3.3259594,4.284391,0.17086929,42771,40643
12518,1,-2.1471984,2.1858482,0.79346746,45318,45316
12519,1,-2.6404083,3.3358142,0.16108318,89625,89618
12520,1,-1.3774018,1.9195772,-0.19134428,26128,26126
12521,2,-0.34271413,-1.6315936,2.0313525,58943,58936
12522,1,-1.6415629,2.1239796,0.076250926,20409,22681
12523,1,-2.703534,3.4830253,0.15384048,69795,69793
12524,2,-1.5390878,-1.450941,4.0139065,47115,47063
12525,1,-2.126024,2.756396,0.04917981,82385,82384
12526,1,-3.0812588,3.98028,0.17707989,30884,30870
12527,1,-3.3349226,4.237539,0.22738174,9099,9032
12528,2,2.3563967,-3.767436,-0.08610951,12889,12888
12529,1,-2.6115086,3.3714006,0.07472447,78714,78596
12530,1,-3.5590706,4.50546,0.2877015,74368,75927
12531,1,-2.415821,3.0790472,0.19985968,64873,64858
12532,1,-3.3423402,4.2273116,0.33235183,70082,69907
12533,1,-1.2959859,1.8832349,-0.32377928,2390,1327
12534,1,-2.027637,2.0087836,0.9347256,65717,65715
12535,2,-0.20413944,-2.2708695,2.4939163,12607,12553
12536,1,0.3381191,-0.006539978,-0.6375917,1647,1642
12537,1,-2.1572852,1.8985038,1.3218703,44440,44820
12538,1,-2.8080857,3.571153,0.14727941,70421,4935
12539,1,-2.1596305,2.692232,0.189789,84750,84732
12540,1,-2.888116,3.617444,0.38573822,10694,10648
12541,1,-3.0215726,3.8591163,0.23063123,74310,74406
12542,2,0.0102405455,-1.3839028,1.1913853,10545,10543
12543,1,-2.3249054,2.7362971,0.6313076,22401,22095
12544,2,-0.2995253,-1.1253724,1.3935074,6805,6782
12545,1,-2.9129274,3.77677,0.1095012,90585,90973
12546,1,-3.104591,3.9348187,0.19424778,69112,69095
12547,1,-2.4665868,3.1454415,0.17432773,69429,69352
12548,1,-3.07597,3.964057,0.23547614,13491,7183
12549,1,-3.4752529,4.4673133,0.17595798,52377,55219
12550,1,-2.3887734,2.9270568,0.4053577,68509,68466
12551,2,-0.0842527,-1.4835298,1.5689336,8345,8343
12552,1,-2.5501244,3.2667012,0.12632969,72123,72118
12553,2,-0.74607605,-0.63142455,1.7674953,16857,18980
12554,1,-3.1261725,3.971096,0.3701005,13279,7183
12555,1,-2.8291934,3.377239,0.6351659,7173,7141
12556,1,-3.0504036,3.734829,0.58868045,74108,74044
12557,2,-0.79417074,-1.7274243,2.9184494,11099,11098
12558,1,-2.153645,2.6383011,0.35929054,65534,65533
12559,1,0.42470822,-1.821629,1.0536985,12084,12057
12560,1,-2.7956235,3.5098648,0.24450052,56402,53980
12561,1,-3.052564,3.92807,0.1478093,82144,82118
12562,1,-3.0184422,3.9096231,0.122567974,84200,91129
12563,2,-0.36839238,-3.222584,3.7008445,13427,13934
12564,1,-3.0372765,3.8562598,0.25699136,24648,17140
12565,1,-2.7055864,3.5156832,0.13182817,80468,90969
12566,1,-2.3836622,3.0358155,0.08222055,36879,36878
12567,1,-2.9380984,3.6715991,0.42034528,28882,28864
12568,1,-1.7193236,2.3020315,0.024888838,35009,35006
12569,1,-2.489847,3.2113886,0.011304283,55481,16
12570,1,-3.0288296,3.8572187,0.34594932,63296,58337
12571,2,-0.2475938,-2.0481067,2.4715004,11936,11935
12572,2,-2.3957374,2.4832957,1.1414248,43296,43295
12573,1,-2.7330904,3.5027525,0.20199686,67334,67855
12574,1,-2.5222914,3.2503757,0.2358781,57968,57742
12575,1,-1.6365718,2.271704,-0.21900097,83663,83661
12576,1,-2.1887462,2.8380954,-0.0077927355,86316,86195
12577,2,-0.8690677,-2.015204,3.3572865,46215,48230
12578,1,-2.3404229,2.9395223,0.3715356,16244,16235
12579,1,-2.3152692,2.9475255,0.22402452,23842,23060
12580,1,-3.277861,4.158654,0.39787012,28716,28705
12581,1,-2.8739054,3.640668,0.26211086,58129,57608
12582,2,-1.0662135,-0.17323336,1.6905731,49407,49409
12583,2,-0.9225623,-2.840546,4.2990823,13979,13934
12584,1,-3.2555661,4.14489,0.27971596,39798,39794
12585,1,-2.8671005,3.7187364,0.25700146,59828,59798
12586,1,0.82294285,-0.52950853,-0.7925096,5451,1870
12587,1,-2.8123837,3.5185463,0.42500377,9892,9871
12588,1,-2.3383257,2.9432344,0.27730966,14055,14044
12589,1,-2.3083103,2.699637,0.4934018,9293,7545
12590,1,-2.447896,3.0301337,0.4053689,76402,76115
12591,1,1.9555715,-2.1951478,-0.7173032,14280,16681
12592,2,-0.6961318,-1.8681073,2.8178997,64482,64480
12593,2,0.8140513,-1.952325,0.719446,17195,19805
12594,2,-1.677019,1.6071122,0.81807977,18940,25054
12595,2,-0.994362,-2.1932635,3.6429853,8885,8884
12596,1,-3.5424807,4.5579696,0.20834053,85921,90976
12597,1,-2.7587142,3.5127769,0.19515757,5178,5176
12598,2,-0.52349657,-2.1466231,2.9203866,64920,64919
12599,1,-3.0023773,3.8013163,0.2774706,76994,77114
12600,1,-2.7744608,3.5364652,0.337128,10213,8916
12601,1,-3.3220785,4.2751293,0.16240983,26487,26157
12602,1,-2.7858455,3.606454,0.0572943,57462,16
12603,1,-2.771779,3.5133922,0.2783862,52396,54569
12604,1,-1.9757452,2.6065786,0.0090157585,41689,41694
12605,1,-2.6772056,3.4621985,0.046665195,54895,52597
12606,2,0.13839917,-0.9507852,0.6803256,34655,34659
12607,1,-2.5538046,3.282945,0.1164005,56111,50521
12608,1,-0.3285974,-0.59658194,0.85711557,25204,76573
12609,1,-2.0361645,2.6687765,0.13348323,81991,81990
12610,1,-3.1694171,4.0653043,0.24801192,5934,5919
12611,1,-2.5269876,3.209709,0.27957168,8855,8850
12612,2,-1.9126763,2.4390163,0.1796483,44017,43910
12613,1,-2.9516873,3.830359,0.19743721,26003,25997
12614,1,-3.2248354,3.8927479,0.73176473,25178,14895
12615,2,-1.2937828,-0.5837093,2.4380496,63989,63988
12616,1,-2.817986,3.6517417,0.17020044,3246,3215
12617,1,-2.9940054,3.7796996,0.2604415,32186,32128
12618,2,-1.349429,-1.2421194,3.2708633,48581,48560
12619,1,-3.140881,3.9920487,0.38063914,61781,58331
12620,1,-0.48943442,1.0721086,-0.6644851,72988,72982
12621,2,1.5040468,-2.9918044,0.55580205,59040,59039
12622,1,-3.1262176,3.9204466,0.3806564,18502,15784
12623,1,-2.146323,2.791495,0.07669873,88456,88448
12624,2,-0.94669837,-1.7484819,3.20247,8827,8824
12625,1,0.80800056,-1.5060903,0.24547026,13055,13053
12626,1,-1.7261714,2.3005517,-0.053822756,13475,13474
12627,1,-2.4365284,3.1520452,0.18076566,14052,14051
12628,1,-3.6017969,4.64863,0.2750275,30889,30870
12629,2,-2.4675832,1.1693195,2.7165425,53147,44493
12630,1,-2.880327,3.646423,0.15679593,69268,69184
12631,2,-1.0222757,-1.7259195,3.1591358,59337,59336
12632,1,-2.6922054,3.4518194,0.101534486,4060,4047
12633,2,-1.354967,-0.91872674,2.963974,47327,47323
12634,1,-3.000985,3.849034,0.28256407,44159,52386
12635,1,-1.8605626,2.3702388,0.18070926,38511,38509
12636,1,-2.2137806,2.506052,0.64557725,35294,35575
12637,1,-2.996054,3.8830967,0.13957581,72073,72034
12638,1,-2.2857687,2.9452345,0.1086784,71041,70959
12639,1,-3.0977075,3.8556774,0.41717845,48932,49862
12640,1,2.357692,-2.425385,-0.95339614,89911,89681
12641,2,-0.89183235,-1.4102651,2.8274035,63070,63069
12642,2,2.0567834,-3.2473683,-0.17984465,63827,63826
12643,1,-2.309851,2.9347808,0.23241456,34363,34357
12644,1,-1.0180262,1.6219504,-0.43212107,27514,27511
12645,1,-2.9332871,3.8277411,0.14249174,82664,82074
12646,1,-2.0647154,2.6664584,0.042787377,73890,45545
12647,1,1.3480201,-1.4324114,-0.57821804,25363,14534
12648,2,-1.4791318,0.5728214,1.616069,15828,15825
12649,1,-3.0951955,4.051537,0.12206707,77773,77783
12650,1,-2.479083,3.0956774,0.26177,74251,74232
12651,1,-2.3987226,2.4440517,0.99130297,8566,8564
12652,2,-1.4925692,-1.4299778,3.6908925,34674,34630
12653,2,-1.0604724,0.3977231,1.0981519,45744,49186
12654,2,-1.646326,-0.7129938,3.2719774,48541,48104
12655,1,-3.4405653,4.4200625,0.310811,43653,43644
12656,1,-2.5587482,3.2578266,0.17842722,23446,17140
12657,2,-1.3192133,-0.22665945,2.1535664,60864,60758
12658,1,-2.0079093,2.3488283,0.4621534,11164,11161
12659,2,-1.1071235,-1.2207078,2.8150408,60622,60476
12660,1,-1.8389112,2.3578475,0.20870103,59061,59055
12661,2,-1.4410508,-0.6314125,2.7595844,65081,65071
12662,2,-1.5436184,-1.5678189,3.9093735,73968,74131
12663,1,-2.4108074,3.0166988,0.30277035,19196,24204
12664,1,-2.3005788,2.9798706,0.09887562,10136,8915
12665,1,-2.1288862,2.7838268,0.029952707,84469,82832
12666,1,-0.42948386,0.3514037,0.08713121,14269,24213
12667,2,-0.38470563,-1.6512182,2.1787035,13650,13649
12668,2,-0.9543669,-0.011098798,1.3917214,54374,45626
12669,1,-3.2854385,4.1971126,0.2952188,70999,70998
12670,1,-2.665009,3.3676045,0.259781,61550,61549
12671,2,-2.9658053,3.7003617,0.4180125,21381,16501
12672,1,0.56618696,-0.2211129,-0.86775416,73373,73371
12673,1,-2.7012005,3.4385026,0.1803282,43188,75642
12674,1,-2.476762,3.1348505,0.24166247,33667,33661
12675,1,-2.0530138,2.4321046,0.43137658,18173,19214
12676,1,-2.3883665,3.0150344,0.22679557,67773,67461
12677,1,-3.146846,4.0081367,0.12930371,68663,68194
12678,2,1.3270783,-1.9937588,0.01533766,14644,20868
12679,2,-0.788832,-1.772482,2.7991545,45000,43960
12680,1,-1.924976,2.4499557,0.11099117,72479,72477
12681,1,-2.2249632,2.854807,0.045870606,89026,88870
12682,1,-3.0012355,3.868779,0.14042233,34088,34073
12683,2,-1.2461394,-0.85071003,2.7075434,11864,11821
12684,1,-2.766596,3.5017045,0.22662391,36076,36071
12685,1,-2.1740224,2.8061602,0.0799867,87857,87088
12686,2,-0.80209255,-1.8000118,2.9898918,64956,64955
12687,1,2.2591267,-2.6434054,-0.8293167,59508,59507
12688,2,1.5118624,-2.1472957,-0.15128544,33600,32517
12689,1,-3.140246,4.0215993,0.18012339,69796,35
12690,1,-2.8601646,3.6873589,0.08465681,55930,50459
12691,1,1.0854532,-2.0414977,0.33926713,14561,16745
12692,1,-3.1197236,3.9639053,0.27209195,35177,35157
12693,2,-1.2701824,-1.162024,3.051942,62088,62076
12694,1,-2.611267,3.3548427,0.13851677,84180,84717
12695,1,-2.242416,2.7035358,0.38620356,41965,41964
12696,1,-2.6662226,3.4266748,0.047210548,53834,52912
12697,1,-0.41542146,0.71338564,-0.32137284,78173,78172
12698,2,-0.60619676,-2.051735,2.9000323,64583,64581
12699,2,-0.072886124,-2.1337192,2.1423683,8808,8807
12700,1,-1.754026,2.3174446,-0.015648255,75508,74929
12701,1,-3.0975375,3.9582257,0.13114195,4725,4628
12702,1,-3.172383,4.024915,0.17438462,32422,32350
12703,2,-0.7184229,-1.5875057,2.7051632,68986,68987
12704,1,-2.771192,3.4089816,0.44679952,12526,12524
12705,1,-2.2264924,2.2690222,0.90409976,9726,9722
12706,1,-2.8855479,3.698064,0.18778005,24898,19471
12707,2,-0.38011622,-1.9220024,2.402517,49518,48424
12708,1,-3.0592833,3.9310198,0.24853316,32642,32628
12709,1,-0.7441827,0.7977578,0.050481923,34934,34931
12710,2,-1.2408873,-1.5660268,3.5126913,46991,46619
12711,1,-2.2397447,1.6748935,1.6068577,62297,58321
12712,2,-1.8184278,0.22815076,2.4710286,9792,9790
12713,1,-3.077399,3.9659595,0.14436345,56852,51631
12714,1,-3.0410185,3.8750749,0.24429055,59645,61276
12715,2,-1.5508085,0.7349071,1.451266,29207,29100
12716,1,-3.2113888,4.173187,0.11929298,78689,78685
12717,1,-3.4249763,4.198124,0.7718035,8703,8686
12718,2,-0.8787727,-1.4887484,2.8137007,8837,8836
12719,1,-2.799854,3.5678368,0.29574347,7980,7546
12720,2,-1.8633714,1.7060939,0.895111,41998,63331
12721,1,1.4770602,-1.4592116,-0.8123063,67248,67156
12722,1,-2.877765,3.7423387,0.10938871,1134,1133
12723,1,-2.2743225,2.9225457,0.11522312,28230,28227
12724,1,-3.0633097,3.9514465,0.16776165,73129,73123
12725,1,-0.44601798,0.23743835,0.30403823,63290,63285
12726,1,-2.123837,1.9909341,0.952427,73800,74471
12727,1,-3.3555973,4.192957,0.39944437,4172,4171
12728,1,-2.0040998,2.6291065,0.0015994217,83385,83383
12729,1,-3.0262926,3.8015757,0.4337251,30293,28828
12730,1,-2.0517824,2.671912,-0.08762386,51425,50504
12731,2,-1.6691701,-1.4288003,4.1186028,47514,48893
12732,2,-0.52972937,-1.3910221,2.2069485,29963,30142
12733,1,-3.2276096,4.1565323,0.13115752,52659,53931
12734,2,1.2608681,-2.1964502,0.34930998,29772,30179
12735,1,-2.8386674,3.4833436,0.54147893,8246,8200
12736,1,-2.757237,3.5097692,0.18576138,66460,66454
12737,1,0.3960945,-1.2742134,0.56773895,58761,58758
12738,1,-2.5190961,3.2119546,0.28385827,15633,25074
12739,1,-0.0044402885,0.039836243,-0.2546858,28673,28672
12740,1,-2.9012387,3.6976197,0.19822504,69989,69799
12741,1,-2.0266967,2.5648544,0.17291328,34085,34073
12742,2,-1.2146547,-1.0074931,2.7138975,30263,30174
12743,1,-2.485313,3.1646867,0.109769195,51333,51616
12744,2,-0.89067006,-1.2997339,2.6128602,59002,59001
12745,1,-2.2583773,2.8781538,0.15688813,58315,18
12746,1,-1.8800368,2.5002587,0.070356086,34189,34141
12747,1,0.49076736,-1.7053299,0.6461143,8163,8159
12748,1,-3.0388198,3.5794058,0.7606051,23608,21789
12749,1,-2.5671964,3.281656,0.22727263,87504,87511
12750,1,-2.3555856,3.0499163,0.05568353,89089,91219
12751,1,-2.4971113,3.1176314,0.2712453,76427,73882
12752,2,-1.3105862,-0.17584518,2.1276095,7392,7391
12753,2,-1.5563588,0.9975476,1.2503767,73917,76036
12754,2,-0.6580057,-1.7167029,2.6624455,62447,62297
12755,1,-3.0838246,3.8897905,0.23535798,32503,33250
12756,1,-3.268089,4.1653523,0.2468387,10418,10341
12757,1,-3.2148705,4.1412377,0.34415376,13812,13432
